id,product_name,type,rating,num_words,stop_%,meaning_%,proper_noun_%,noun_%,pronoun_%,verb_%,adverb_%,adjective_%,wh-word_%,missspelled_%
42,rubber chicken purse,review,1.0,9,0.3333333333333333,0.6666666666666666,0.0,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.5555555555555556
42,rubber chicken purse,title,1.0,10,0.4,0.6,0.0,0.4,0.0,0.0,0.1,0.2,0.0,0.7
43,rubber chicken purse,review,5.0,13,0.3076923076923077,0.6923076923076923,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.6923076923076923
43,rubber chicken purse,title,5.0,3,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
44,rubber chicken purse,review,5.0,47,0.5106382978723404,0.48936170212765956,0.0,0.2127659574468085,0.02127659574468085,0.1702127659574468,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.48936170212765956
44,rubber chicken purse,title,5.0,14,0.42857142857142855,0.5714285714285714,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.8571428571428571
45,rubber chicken purse,review,5.0,42,0.5714285714285714,0.42857142857142855,0.0,0.23809523809523808,0.09523809523809523,0.16666666666666666,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.6428571428571429
45,rubber chicken purse,title,5.0,11,0.5454545454545454,0.45454545454545453,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.7272727272727273
46,rubber chicken purse,review,5.0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
46,rubber chicken purse,title,5.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
47,rubber chicken purse,review,5.0,18,0.4444444444444444,0.5555555555555556,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.7222222222222222
47,rubber chicken purse,title,5.0,7,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143
